charge,othername,casno,unikey,expose
0,"Ethene, 1,1-sulfinylbis-",1115157,2125,1
0,"Ethene, 1,1'-thiobis-",627510,2126,1
0,"Ethene, 1,2-dichloro-, (E)-",156605,2127,1
0,"Ethene, 1,2-dichloro-, (Z)-",156592,2128,1
0,"Ethene, chloro-",75014,2129,1
0,"Ethene, ethoxy-",109922,2130,1
0,"Ethene, fluoro-",75025,2131,1
0,"Ethene, tetrachloro-",127184,2132,1
0,"Ethene, tetrafluoro-",116143,2133,1
0,"Ethene, trichloro-",79016,2134,1
0,Ethenone,463514,2135,1
0,"Ethenone, dimer",674828,2136,1
0,Ethenylcyclopropane,693867,2137,1
0,Ethenyloxyethene,109933,2138,1
0,Ether chloratus,75003,2139,1
0,Ether ethylique,60297,2140,1
0,Ether hydrochloric,75003,2141,1
0,Ether muriatic,75003,2142,1
0,"Ether, 2-chloroethyl ethyl",628342,2143,1
0,"Ether, butyl methyl",628284,2144,1
0,"Ether, dimethyl",115106,2145,1
0,"Ether, divinyl",109933,2146,1
0,"Ether, ethyl",60297,2147,1
0,"Ether, ethyl methyl",540670,2148,1
0,"Ether, ethyl propyl",628320,2149,1
0,"Ether, ethyl vinyl",109922,2150,1
0,"Ether, ethyl vinyl (inhibited)",109922,2151,1
0,"Ether, isopropenyl methyl",116110,2152,1
0,"Ether, isopropyl methyl",598538,2153,1
0,"Ether, methyl",115106,2154,1
0,"Ether, methyl propyl",557175,2155,1
0,"Ether, tert-butyl methyl",1634044,2156,1
0,"Ether, vinyl ethyl",109922,2157,1
0,Ethine,74862,2158,1
0,Ethinyl trichloride,79016,2159,1
0,Ethirydine,151564,2160,1
0,Ethox,75218,2161,1
0,Ethoxycarbonyl chloride,541413,2162,1
0,Ethoxyethane,60297,2163,1
0,Ethoxyethene,109922,2164,1
0,Ethoxyethylene,109922,2165,1
0,Ethyl &beta;-chloroethyl ether,628342,2166,1
0,Ethyl Acetate,141786,2167,1
0,Ethyl acetic ester,141786,2168,1
0,Ethyl acetone,107879,2169,1
0,"Ethyl acetylene, inhibited",107006,2170,1
0,Ethyl alc,64175,2171,1
0,Ethyl alcohol,64175,2172,1
0,Ethyl alcohol anhydrous,64175,2173,1
0,Ethyl aldehyde,75070,2174,1
0,Ethyl carbamate,51796,2175,1
0,Ethyl Chloride,75003,2176,1
0,Ethyl chlorocarbonate,541413,2177,1
0,Ethyl chloroformate,541413,2178,1
0,Ethyl ester of acetic acid,141786,2179,1
0,Ethyl ester of carbamic acid,51796,2180,1
0,Ethyl ester of formic acid,109944,2181,1
0,Ethyl ester of monoacetic acid,79209,2182,1
0,Ethyl ethanoate,141786,2183,1
0,Ethyl ethenyl ether,109922,2184,1
0,Ethyl ether,60297,2185,1
0,"Ethyl ether, tech.",60297,2186,1
0,Ethyl formate,109944,2187,1
0,Ethyl hydrate,64175,2188,1
0,Ethyl hydride,74840,2189,1
0,Ethyl hydropersulfide,540636,2190,1
0,Ethyl hydrosulfide,75081,2191,1
0,Ethyl hydroxide,64175,2192,1
0,Ethyl isopropyl sulfide,5145993,2193,1
0,Ethyl Ketone,96220,2194,1
0,Ethyl mercaptan,75081,2195,1
0,Ethyl methanoate,109944,2196,1
0,Ethyl methyl cetone,78933,2197,1
0,Ethyl methyl ether,540670,2198,1
0,Ethyl methyl ketone,78933,2199,1
0,Ethyl methyl sulfide,624895,2200,1
0,Ethyl methyl sulphide,624895,2201,1
0,Ethyl methyl sulphone,594434,2202,1
0,Ethyl monosulfide,352932,2203,1
0,Ethyl nitrate,625581,2204,1
0,Ethyl nitrile,75058,2205,1
0,Ethyl n-propyl ether,628320,2206,1
0,Ethyl n-propyl sulfide,4110503,2207,1
0,Ethyl oxide,60297,2208,1
0,Ethyl propionyl,96220,2209,1
0,Ethyl propyl ether,628320,2210,1
0,"sulfide, ethyl propyl",4110503,2211,1
0,Ethyl propyl sulphide,4110503,2212,1
0,Ethyl propyl thio ether,4110503,2213,1
0,Ethyl radical,2025561,2214,1
0,Ethyl sulfhydrate,75081,2215,1
0,Ethyl sulfide,352932,2216,1
0,Ethyl sulfoxide,70291,2217,1
0,Ethyl thioacetate,625605,2218,1
0,Ethyl thioalcohol,75081,2219,1
0,Ethyl thioether,352932,2220,1
0,Ethyl thiolacetate,625605,2221,1
0,Ethyl urethan,51796,2222,1
0,Ethyl urethane,51796,2223,1
0,Ethyl vinyl ether,109922,2224,1
0,Ethylacetaat,141786,2225,1
0,Ethylacetylene,107006,2226,1
0,Ethylallene,591957,2227,1
0,Ethylamine,75047,2228,1
0,Ethylcarbinol,71238,2229,1
0,Ethylchloorformiaat,541413,2230,1
0,Ethylcyclobutane,4806615,2231,1
0,Ethyldimethylmethane,78784,2232,1
0,Ethyle,109944,2233,1
0,Ethyle,141786,2234,1
0,Ethyle(acetate d'),141786,2235,1
0,Ethyle(formiate d'),109944,2236,1
0,"Ethyle, chloroformiat D'",541413,2237,1
0,Ethyleendiamine,107153,2238,1
0,Ethyleendichloride,107062,2239,1
0,Ethyleenimine,151564,2240,1
0,Ethyleenoxide,75218,2241,1
0,Ethylendiamine,107153,2242,1
0,Ethylene,74851,2243,1
0,Ethylene alcohol,107211,2244,1
0,Ethylene chloride,107062,2245,1
0,Ethylene cyanide,110612,2246,1
0,Ethylene dichloride,107062,2247,1
0,Ethylene dicyanide,110612,2248,1
0,Ethylene dihydrate,107211,2249,1
0,Ethylene dimethyl ether,110714,2250,1
0,Ethylene dithioglycol,540636,2251,1
0,Ethylene episulfide,420122,2252,1
0,Ethylene episulphide,420122,2253,1
0,Ethylene fluoride,75376,2254,1
0,Ethylene glycol,107211,2255,1
0,Ethylene glycol dimethyl ether,110714,2256,1
0,"Ethylene glycol, dithio-",540636,2257,1
0,"Ethylene glycol, formal",646060,2258,1
0,Ethylene gycol,107211,2259,1
0,"Ethylene imine, inhibited",151564,2260,1
0,Ethylene monochloride,75014,2261,1
0,Ethylene oxide,75218,2262,1
0,"Ethylene oxide, methyl-",75569,2263,1
0,Ethylene sulfide,420122,2264,1
0,Ethylene sulphide,420122,2265,1
0,Ethylene tetrachloride,127184,2266,1
0,Ethylene trichloride,79016,2267,1
0,Ethylene trithiocarbonate,822388,2268,1
0,"Ethylene, 1,1-dichloro-",75354,2269,1
0,"Ethylene, 1,1-difluoro-",75387,2270,1
0,"Ethylene, 1,2-dichloro-, (E)-",156605,2271,1
0,"Ethylene, 1,2-dichloro-, (Z)-",156592,2272,1
0,"Ethylene, chloro-",75014,2273,1
0,"Ethylene, fluoro-",75025,2274,1
0,"Ethylene, tetrachloro-",127184,2275,1
0,"Ethylene, tetrafluoro-",116143,2276,1
0,"Ethylene, trichloro-",79016,2277,1
0,"Ethylene, trimethyl-",513359,2278,1
0,Ethylenecarboxamide,79061,2279,1
0,Ethylenecarboxylic acid,79107,2280,1
0,Ethylenediamine,107153,2281,1
0,Ethylenedimercaptan,540636,2282,1
0,Ethylenedithiol,540636,2283,1
0,Ethyleneimine,151564,2284,1
0,Ethylenimine,151564,2285,1
0,Ethylester kyseliny chlormravenci,541413,2286,1
0,Ethylester kyseliny dusicne,625581,2287,1
0,Ethylester kyseliny karbaminove,51796,2288,1
0,Ethylester kyseliny mravenci,109944,2289,1
0,Ethylester kyseliny octove,141786,2290,1
0,Ethylethylene,106989,2291,1
0,Ethylethyne,107006,2292,1
0,Ethylformiaat,109944,2293,1
0,Ethylformic ester,109944,2294,1
0,Ethylic acid,64197,2295,1
0,Ethylidene chloride,75343,2296,1
0,Ethylidene dichloride,75343,2297,1
0,Ethylidene difluoride,75376,2298,1
0,Ethylidene dimethyl ether,534156,2299,1
0,Ethylidene fluoride,75376,2300,1
0,Ethylidenehydroxylamine,107299,2301,1
0,Ethylimine,151564,2302,1
0,Ethylmercaptaan,75081,2303,1
0,Ethylmerkaptan,75081,2304,1
0,Ethylmethylketon,78933,2305,1
0,Ethyloxyethene,109922,2306,1
0,Ethylthioethane,352932,2307,1
0,Ethylurea,625525,2308,1
0,Ethyne,74862,2309,1
0,Ethynyl,2122487,2310,1
0,Ethynyl radical,2122487,2311,1
0,Etil clorocarbonato,541413,2312,1
0,Etil cloroformiato,541413,2313,1
0,Etilamina,75047,2314,1
0,Etile,109944,2315,1
0,Etile,141786,2316,1
0,Etile(acetato di),141786,2317,1
0,Etile(formiato di),109944,2318,1
0,Etilenimina,151564,2319,1
0,Etilmercaptano,75081,2320,1
0,ETO,75218,2321,1
0,EtOH,64175,2322,1
0,Etylenu tlenek,75218,2323,1
0,Etyloamina,75047,2324,1
0,Etylowy alkohol,64175,2325,1
0,Etylu chlorek,75003,2326,1
0,Evanex,110612,2327,1
0,EVE,109922,2328,1
0,Evercyn,74908,2329,1
0,Exact-S,75183,2330,1
0,Exhaust Gas,630080,2331,1
0,Extra fine 200 salt,7647145,2332,1
0,Extra fine 325 salt,7647145,2333,1
0,Extrema,10026047,2334,1
0,F 11,75694,2335,1
0,F 11B,75694,2336,1
0,F 12,75718,2337,1
0,F 13,75729,2338,1
0,F 14,75730,2339,1
0,FA,50000,2340,1
0,Factitious air,10024972,2341,1
0,Fannoform,50000,2342,1
0,Fasciolin,56235,2343,1
0,FC 11,75694,2344,1
0,"FC 11, Halocarbon",75694,2345,1
0,FC 12,75718,2346,1
0,FC 13,75729,2347,1
0,FC 14,75730,2348,1
0,FC 152a,75376,2349,1
0,FC143a,420462,2350,1
0,FDA 0101,7681494,2351,1
0,Fedal-Un,127184,2352,1
0,FEMA No. 2433,75218,2353,1
0,Fenzen,71432,2354,1
0,Fermenicide liquid,7446095,2355,1
0,Fermenicide powder,7446095,2356,1
0,Fermentation alcohol,64175,2357,1
0,Fermentation amyl alcohol,123513,2358,1
0,Fermentation butyl alcohol,78831,2359,1
0,Fermenticide liquid,7446095,2360,1
0,Fire damp,74828,2361,1
0,FKW 11,75694,2362,1
0,Fleck-flip,79016,2363,1
0,Flexivial,7647145,2364,1
0,Flock flip,79016,2365,1
0,Floridine,7681494,2366,1
0,Florocid,7681494,2367,1
0,Flour sulfur,7704349,2368,1
0,Flowers of sulfur,7704349,2369,1
0,Flowers of sulphur,7704349,2370,1
0,Fluate,79016,2371,1
0,Flue gas,630080,2372,1
0,Flue gasnide,630080,2373,1
0,Flukoids,56235,2374,1
0,Fluohydric acid gas,74908,2375,1
0,Fluonatril,7681494,2376,1
0,Fluophosgene,353504,2377,1
0,Fluor,7782414,2378,1
0,Fluoraday,7681494,2379,1
0,Fluoric acid,7664393,2380,1
0,Fluorid hlinity,7784181,2381,1
0,Fluorid kyseliny octove,557993,2382,1
0,Fluorid sodny,7681494,2383,1
0,"Fluoride, sodium",7681494,2384,1
0,Fluorident,7681494,2385,1
0,Fluorine,7782414,2386,1
0,Fluorine atom,14762948,2387,1
0,Fluorine chloride,7790898,2388,1
0,Fluorine monoxide,7783417,2389,1
0,Fluorine nitrate,7789266,2390,1
0,Fluorine oxide,7783417,2391,1
0,Fluorine radical,14762948,2392,1
0,"Fluorine, compressed",7782414,2393,1
0,Fluorinse,7681494,2394,1
0,Fluoro,7782414,2395,1
0,Fluorocarbon 11,75694,2396,1
0,Fluorocarbon 12,75718,2397,1
0,Fluorocarbon fc143a,420462,2398,1
0,Fluorochloroform,75694,2399,1
0,Fluoroethene,75025,2400,1
0,Fluoroethylene,75025,2401,1
0,Fluoroform,75467,2402,1
0,Fluoroformyl fluoride,353504,2403,1
0,Fluoroimidogen,13967061,2404,1
0,Fluorol,7681494,2405,1
0,Fluorolithium,7789244,2406,1
0,Fluoromethane,593533,2407,1
0,Fluoromethylene,13453526,2408,1
0,Fluoromethylidyne,3889756,2409,1
0,Fluorophosgene,353504,2410,1
0,Fluoroplast 4,116143,2411,1
0,Fluorosilane,13537332,2412,1
0,Fluorosilylidyne,11128248,2413,1
0,Fluorosulfonic acid,7789211,2414,1
0,Fluorosulfuric-acid-,7789211,2415,1
0,Fluorosulphonic-acid-,7789211,2416,1
0,Fluorotrichloromethane,75694,2417,1
0,Fluorowodor,7664393,2418,1
0,Fluorure de bore,7637072,2419,1
0,Fluorure de sodium,7681494,2420,1
0,Fluorures acide,7782414,2421,1
0,Fluoruri acidi,7782414,2422,1
0,Fluorwasserstoff,7664393,2423,1
0,Fluorwaterstof,7664393,2424,1
0,Fluoryl,75467,2425,1
0,Fluosulfonic acid,7789211,2426,1
0,Flura,7681494,2427,1
0,Flura Drops,7681494,2428,1
0,Flurexal,7681494,2429,1
0,Flursol,7681494,2430,1
0,Flux,7681494,2431,1
0,FNNF,13776620,2432,1
0,FNNF,13812436,2433,1
0,FONO2,7789266,2434,1
0,Formagene,110883,2435,1
0,Formal,109875,2436,1
0,Formal glycol,646060,2437,1
0,Formaldehyd,50000,2438,1
0,Formaldehyde,50000,2439,1
0,Formaldehyde dimethyl,109875,2440,1
0,Formaldehyde dimethyl acetal,109875,2441,1
0,Formaldehyde methyl ketal,109875,2442,1
0,"Formaldehyde, gas",50000,2443,1
0,"Formaldehyde, trimer",110883,2444,1
0,Formalin,50000,2445,1
0,Formalin 40,50000,2446,1
0,Formalina,50000,2447,1
0,Formaline,50000,2448,1
0,Formalin-loesungen,50000,2449,1
0,Formalith,50000,2450,1
0,"Formamidine, N,N'-vinylene-",288324,2451,1
0,Formiate de methyle,107313,2452,1
0,Formic acid,64186,2453,1
0,"Formic acid, (aminocarbonyl)-",471476,2454,1
0,"Formic acid, carbamoyl-",471476,2455,1
0,"Formic acid, chloro-, ethyl ester",541413,2456,1
0,"Formic acid, ethyl ester",109944,2457,1
0,"Formic acid, methyl ester",107313,2458,1
0,"Formic acid, solution",64186,2459,1
0,Formic aldehyde,50000,2460,1
0,Formic anammonide,74908,2461,1
0,Formic ether,109944,2462,1
0,"Formimidic acid, 1-carbamoyl-",471465,2463,1
0,Formira,64186,2464,1
0,Formisoton,64186,2465,1
0,Formol,50000,2466,1
0,Formonitrile,74908,2467,1
0,Formyl,2597446,2468,1
0,Formyl radical,2597446,2469,1
0,Formyl trichloride,67663,2470,1
0,Formylic acid,64186,2471,1
0,Fosforo(pentacloruro di),10026138,2472,1
0,Fosforo(tricloruro di),7719122,2473,1
0,Fosforowodor,7803512,2474,1
0,Fosforoxychlorid,10025873,2475,1
0,Fosforpentachloride,10026138,2476,1
0,Fosfortrichloride,7719122,2477,1
0,Fosgeen,75445,2478,1
0,Fosgen,75445,2479,1
0,Fosgene,75445,2480,1
0,Freon 10,56235,2481,1
0,Freon 11,75694,2482,1
0,Freon 1110,127184,2483,1
0,Freon 12,75718,2484,1
0,Freon 13,75729,2485,1
0,Freon 14,75730,2486,1
0,FREON 143,420462,2487,1
0,Freon 150,107062,2488,1
0,Freon 151,1615754,2489,1
0,Freon 152,75376,2490,1
0,Freon 152a,75376,2491,1
0,Freon 20,67663,2492,1
0,Freon 23,75467,2493,1
0,Freon 290,74986,2494,1
0,Freon 30,75092,2495,1
0,Freon 32,75105,2496,1
0,Freon 40,74873,2497,1
0,Freon 41,593533,2498,1
0,Freon 600,106978,2499,1
0,Freon F-12,75718,2500,1
0,Freon F-23,75467,2501,1
0,Freon MF,75694,2502,1
0,Freon R 11,75694,2503,1
0,Fridex,107211,2504,1
0,Frigen 11,75694,2505,1
0,Frigen 11A,75694,2506,1
0,Frigen 12,75718,2507,1
0,Frigen 13,75729,2508,1
0,Frigen S 11,75694,2509,1
0,Frucote,13952846,2510,1
0,Fuers Rohr,1310732,2511,1
0,Fulvene,497201,2512,1
0,Fumaric Nitrile,764421,2513,1
0,Fumarodinitrile,764421,2514,1
0,Fumaronitrile,764421,2515,1
0,Fumigrain,107131,2516,1
0,Fungol B,7681494,2517,1
0,Furan,110009,2518,1
0,"Furan, 2,3-dihydro-",1191997,2519,1
0,"Furan, 2,3-dihydro-5-methyl-",1487156,2520,1
0,"Furan, tetrahydro-",109999,2521,1
0,"Furan, Thio-",110021,2522,1
0,Furane,110009,2523,1
0,Furanidine,109999,2524,1
0,Furfuran,110009,2525,1
0,Furfurane,110009,2526,1
0,Furmaronitrile,764421,2527,1
0,Fusel Oil,123513,2528,1
0,Fuseloel,123513,2529,1
0,Fyde,50000,2530,1
0,Gamasol 90,67685,2531,1
0,Gas-ex-B,7803512,2532,1
0,Gel II,7681494,2533,1
0,Gemalgene,79016,2534,1
0,Gem-Dimethylcyclopropane,1630940,2535,1
0,GENETRON 100,75376,2536,1
0,Genetron 11,75694,2537,1
0,Genetron 1132a,75387,2538,1
0,Genetron 12,75718,2539,1
0,Genetron 13,75729,2540,1
0,Genetron 152a,75376,2541,1
0,Genetron 23,75467,2542,1
0,Genetron 32,75105,2543,1
0,Germalgene,79016,2544,1
0,Gettysolve-B,110543,2545,1
0,Gingivyl,7647145,2546,1
0,Glacial acetic acid,64197,2547,1
0,Glacial acrylic acid,79107,2548,1
0,Glucinium,7440417,2549,1
0,Glucinum,7440417,2550,1
0,Glycerin,56815,2551,1
0,"Glycerin, anhydrous",56815,2552,1
0,"Glycerin, synthetic",56815,2553,1
0,Glycerine,56815,2554,1
0,Glyceritol,56815,2555,1
0,Glycerol,56815,2556,1
0,Glycerol epichlorhydrin,106898,2557,1
0,Glycerol epichlorohydrin,106898,2558,1
0,Glycerol trichlorohydrin,96184,2559,1
0,Glyceryl trichlorohydrin,96184,2560,1
0,Glycidyl chloride,106898,2561,1
0,"Glycine, 2-oxo-",471476,2562,1
0,"Glycine, N-methyl-",107971,2563,1
0,Glycol,107211,2564,1
0,Glycol alcohol,107211,2565,1
0,Glycol dichloride,107062,2566,1
0,Glycol dimethyl ether,110714,2567,1
0,Glycol ethylene ether,123911,2568,1
0,Glycolformal,646060,2569,1
0,Glycyl alcohol,56815,2570,1
0,Glygen,107211,2571,1
0,Glyme,110714,2572,1
0,Glyoxal,107222,2573,1
0,Glyoxal aldehyde,107222,2574,1
0,"Glyoxal, dimethyl-",431038,2575,1
0,Glyoxalin,288324,2576,1
0,Glyoxaline,288324,2577,1
0,Glyoxylaldehyde,107222,2578,1
0,"Glyoxylic acid, amino-",471476,2579,1
0,Glyrol,56815,2580,1
0,Glysanin,56815,2581,1
0,Grain alcohol,64175,2582,1
0,Granmag,1309484,2583,1
0,Grocolene,56815,2584,1
0,Ground vocle sulfur,7704349,2585,1
0,Halite,7647145,2586,1
0,Halocarbon 1132A,75387,2587,1
0,Halocarbon 13/ucon 13,75729,2588,1
0,Halocarbon 14,75730,2589,1
0,Halocarbon 152A,75376,2590,1
0,Halocarbon 23,75467,2591,1
0,Halon,75718,2592,1
0,Halon 104,56235,2593,1
0,Halon 11,75694,2594,1
0,Halon 122,75718,2595,1
0,Halon 14,75730,2596,1
0,Hartosol,67630,2597,1
0,H-atom,12385136,2598,1
0,Heavy water,7789200,2599,1
0,Heavy water-d2,7789200,2600,1
0,Heksan,110543,2601,1
0,Hemostyp,71363,2602,1
0,Hepatic gas,7783064,2603,1
0,Hex-1-ene,592416,2604,1
0,Hex-1-yne,693027,2605,1
0,Hex-2-yne,764352,2606,1
0,Hex-3-yne,928494,2607,1
0,"Hexa-1,5-diene",592427,2608,1
0,"Hexa-2,4-diyne",2809690,2609,1
0,Hexadiene,592427,2610,1
0,Hexahydrobenzene,110827,2611,1
0,Hexahydropyridine,110894,2612,1
0,Hexamethylene,110827,2613,1
0,Hexanaphthene,110827,2614,1
0,Hexane,110543,2615,1
0,Hexanen,110543,2616,1
0,Hexasul,7704349,2617,1
0,Hexazane,110894,2618,1
0,Hexene,592416,2619,1
0,Hexene-1,592416,2620,1
0,Hexyl hydride,110543,2621,1
0,Hoch,50000,2622,1
0,Huile de fusel,123513,2623,1
0,Huile H50,110021,2624,1
0,Huile HSO,110021,2625,1
0,Hyadur,67685,2626,1
0,Hydgogen sulfate,7664939,2627,1
0,Hydracrylic acid &beta;-lactone,57578,2628,1
0,Hydrazine,302012,2629,1
0,"Hydrazine, anhydrous",302012,2630,1
0,Hydrazinecarbohydrazonothioic acid,2231574,2631,1
0,Hydrazinecarbothioamide,79196,2632,1
0,Hydrazyna,302012,2633,1
0,Hydrochloric Acid,7647010,2634,1
0,Hydrochloric acid gas,7647010,2635,1
0,Hydrochloric acid mixture,7647010,2636,1
0,"Hydrochloric acid, anhydrous",7647010,2637,1
0,Hydrochloric acid-d,7698057,2638,1
0,Hydrochloric ether,75003,2639,1
0,Hydrochloride,7647010,2640,1
0,Hydrocyanic acid,74908,2641,1
0,Hydrofluoric acid,7664393,2642,1
0,Hydrofluoric acid gas,74908,2643,1
0,Hydrofluoric acid-d,14333267,2644,1
0,Hydrofluoride,7664393,2645,1
0,Hydrofuran,109999,2646,1
0,Hydrogen,1333740,2647,1
0,Hydrogen,12385136,2648,1
0,Hydrogen atom,12385136,2649,1
0,Hydrogen carboxylic acid,64186,2650,1
0,Hydrogen chloride,7647010,2651,1
0,Hydrogen cyanide,74908,2652,1
0,Hydrogen dioxide,7722841,2653,1
0,Hydrogen fluoride,7664393,2654,1
0,Hydrogen fluoride dimer,30664121,2655,1
0,Hydrogen isocyanate,75138,2656,1
0,Hydrogen nitrate,7697372,2657,1
0,Hydrogen oxide,7722841,2658,1
0,Hydrogen peroxide,7722841,2659,1
0,Hydrogen peroxide (H2O2),7722841,2660,1
0,Hydrogen Peroxide [Topical Solution],7722841,2661,1
0,Hydrogen peroxide solution,7722841,2662,1
0,Hydrogen phosphide,7803512,2663,1
0,Hydrogen radical,12385136,2664,1
0,Hydrogen sulfate,7664939,2665,1
0,Hydrogen sulfide,7783064,2666,1
0,Hydrogen sulfide (H2S),7783064,2667,1
0,Hydrogen sulfide-D2,13536942,2668,1
0,Hydrogen sulfuric acid,7783064,2669,1
0,Hydrogen-chloride-anhydrous-,7647010,2670,1
0,Hydrogen-d1,13983205,2671,1
0,Hydrogene sulfure,7783064,2672,1
0,Hydrogen-sulphide-,7783064,2673,1
0,"Hydroperoxide, 1-methylethyl",3031752,2674,1
0,Hydroperoxo,3170830,2675,1
0,Hydroperoxy radical,3170830,2676,1
0,Hydrorubeanic acid,79403,2677,1
0,Hydrosulfuric acid,7783064,2678,1
0,Hydroxy radical,3352576,2679,1
0,Hydroxycyclopentane,96413,2680,1
0,Hydroxyde de sodium,1310732,2681,1
0,Hydroxyl,3352576,2682,1
0,Hydroxy radical,3352576,2683,1
0,"Hydroxylamine, N,N-diethyl-",3710847,2684,1
0,Hydroxyl-D,13587547,2685,1
0,Hydroxymethane,67561,2686,1
0,Hydroxymethyl,2597435,2687,1
0,Hydroxymethyl radical,2597435,2688,1
0,Hydrure de lithium,7580678,2689,1
0,Hypochlorous acid,7790923,2690,1
0,Hypochlorous acid-D,13770224,2691,1
0,Hypochlorous anhydride,7791211,2692,1
0,Hypofluorous acid,14034798,2693,1
0,Hyponitrous acid anhydride,10024972,2694,1
0,Hyposaline,7647145,2695,1
0,IBA,78819,2696,1
0,i-Butane,75285,2697,1
0,i-Butylamine,78819,2698,1
0,i-C3H7OCH3,598538,2699,1
0,i-C3H7ONO,541424,2700,1
0,Ice,7732185,2701,1
0,Ici-cf 2,71556,2702,1
0,Idrogeno solforato,7783064,2703,1
0,IMD,288324,2704,1
0,Imidazol,288324,2705,1
0,Imidazole,288324,2706,1
0,"Imidazole, 2-methyl-",693981,2707,1
0,Imidogen,13774920,2708,1
0,Imidole,109977,2709,1
0,Iminazole,288324,2710,1
0,Imsol A,67630,2711,1
0,Imutex,288324,2712,1
0,Infiltrina,67685,2713,1
0,Inhibine,7722841,2714,0
0,Inhibisol,71556,2715,1
0,Interox,7722841,2716,0
0,Iodized salt,7647145,2717,1
0,IPA,67630,2718,1
0,i-Propanol,67630,2719,1
0,i-Propylalkohol,67630,2720,1
0,Isceon 122,75718,2721,1
0,Isceon 131,75694,2722,1
0,Isoamyl alcohol,123513,2723,1
0,"Isoamyl alcohol, primary",123513,2724,1
0,"Isoamyl alcohol, secondary",6032297,2725,1
0,Isoamyl mercaptan,541311,2726,1
0,Isoamyl sulfhydrate,541311,2727,1
0,iso-amylalkohol,123513,2728,1
0,Isoamylhydride,78784,2729,1
0,Isoamylol,123513,2730,1
0,Isobutaldehyde,78842,2731,1
0,Isobutanal,78842,2732,1
0,Isobutane,75285,2733,1
0,Isobutane mixtures,75285,2734,1
0,Isobutanethiol,513440,2735,1
0,Isobutanol,78831,2736,1
0,Isobutene,115117,2737,1
0,Isobutyl alcohol,78831,2738,1
0,Isobutyl carbinol,123513,2739,1
0,Isobutyl mercaptan,513440,2740,1
0,Isobutyl radical,4630459,2741,1
0,Isobutylaldehyde,78842,2742,1
0,Isobutylalkohol,78831,2743,1
0,Isobutylamide,563837,2744,1
0,Isobutylamine,78819,2745,1
0,Isobutylene,115117,2746,1
0,Isobutyral,78842,2747,1
0,Isobutyraldehyd,78842,2748,1
0,Isobutyraldehyde,78842,2749,1
0,Isobutyramide,563837,2750,1
0,Isobutyric aldehyde,78842,2751,1
0,Isobutyrimidic acid,563837,2752,1
0,Isobutyronitrile,78820,2753,1
0,Isobutyryl aldehyde,78842,2754,1
0,iso-C3H7,2025550,2755,1
0,iso-C3H7CHO,78842,2756,1
0,iso-C3H7Cl,75296,2757,1
0,iso-C3H7CN,78820,2758,1
0,iso-C3H7COCH3,563804,2759,1
0,iso-C3H7NH2,75310,2760,1
0,iso-C3H7OH,67630,2761,1
0,iso-C3H7SH,75332,2762,1
0,iso-C4H10,75285,2763,1
0,iso-C4H8,115117,2764,1
0,iso-C4H9,4630459,2765,1
0,iso-C4H9NH2,78819,2766,1
0,iso-C4H9OH,78831,2767,1
0,iso-C4H9SH,513440,2768,1
0,iso-C5H12,78784,2769,1
0,Isocyanic acid,75138,2770,1
0,Isohexane,107835,2771,1
0,Isohol,67630,2772,1
0,Isooxazole,288142,2773,1
0,Isopentadiene,78795,2774,1
0,iso-Pentane,78784,2775,1
0,Isopentanol,123513,2776,1
0,Isopentene,513359,2777,1
0,Isopentene,563462,2778,1
0,Isopentyl alcohol,123513,2779,1
0,Isopentyl mercaptan,541311,2780,1
0,Isoprene,78795,2781,1
0,"Isoprene, inhibited",78795,2782,1
0,Isoprid,75296,2783,1
0,Isopropanethiol,75332,2784,1
0,Isopropanol,67630,2785,1
0,Isopropenol,67630,2786,1
0,Isopropenyl methyl ether,116110,2787,1
0,Isopropenylacetylene,78808,2788,1
0,Isopropilamina,75310,2789,1
0,Isopropyl Alcohol,67630,2790,1
0,"Isopropyl alcohol, rubbing",67630,2791,1
0,Isopropyl chloride,75296,2792,1
0,Isopropyl cyanide,78820,2793,1
0,Isopropyl ethyl sulfide,5145993,2794,1
0,Isopropyl ethyl sulphide,5145993,2795,1
0,Isopropyl hydroperoxide,3031752,2796,1
0,Isopropyl mercaptan,75332,2797,1
0,Isopropyl methyl ether,598538,2798,1
0,Isopropyl methyl ketone,563804,2799,1
0,Isopropyl methyl sulfide,1551219,2800,1
0,Isopropyl methyl sulphide,1551219,2801,1
0,iso-Propyl nitrite,541424,2802,1
0,Isopropyl radical,2025550,2803,1
0,Isopropylaldehyde,78842,2804,1
0,iso-Propylalkohol,67630,2805,1
0,Isopropylamine,75310,2806,1
0,Isopropylcarbinol,78831,2807,1
0,Isopropylene glycol,57556,2808,1
0,Isopropylester kyseliny dusite,541424,2809,1
0,Isopropylformaldehyde,78842,2810,1
0,Isopropylformamide,563837,2811,1
0,Isopropylidenemethylene,115117,2812,1
0,Isopropylkyanid,78820,2813,1
0,Isopropylnitrile,78820,2814,1
0,Isopropylthiol,75332,2815,1
0,Isopryl,598538,2816,1
0,Isothiosemicarbazide,79196,2817,1
0,Isothiourea,62566,2818,1
0,Isotron 11,75694,2819,1
0,Isotron 12,75718,2820,1
0,Isourea,57136,2821,1
0,Isoxazole,288142,2822,1
0,"Isoxazole, 3-methyl-",30842901,2823,1
0,"Isoxazole, 5-methyl-",5765446,2824,1
0,Ivalon,50000,2825,1
